iter	Passed	Remaining
1197	191042	128000
1198	191190	127832
1199	191339	127665
1200	191492	127502
1201	191639	127334
1202	191782	127163
1203	191937	127000
1204	192107	126848
1205	192259	126683
1206	192418	126523
1207	192615	126388
1208	192815	126255
1209	192954	126082
1210	193096	125911
1211	193281	125768
1212	193421	125596
1213	193572	125430
1214	193711	125258
1215	193846	125082
1216	193991	124913
1217	194136	124745
1218	194301	124589
1219	194483	124443
1220	194632	124277
1221	194804	124126
1222	194959	123963
1223	195120	123805
1224	195266	123637
1225	195437	123484
1226	195589	123319
1227	195738	123154
1228	195889	122989
1229	196028	122816
1230	196177	122651
1231	196320	122480
1232	196494	122330
1233	196638	122161
1234	196788	121996
1235	196925	121822
1236	197074	121656
1237	197224	121491
1238	197373	121325
1239	197556	121180
1240	197706	121015
1241	197843	120842
1242	197983	120671
1243	198131	120504
1244	198276	120336
1245	198425	120171
1246	198588	120013
1247	198738	119848
1248	198882	119679
1249	199038	119518
1250	199189	119354
1251	199352	119197
1252	199499	119030
1253	199652	118867
1254	199815	118710
1255	199952	118537
1256	200092	118367
1257	200236	118198
1258	200373	118026
1259	200510	117853
1260	200651	117683
1261	200816	117528
1262	200959	117358
1263	201101	117189
1264	201252	117025
1265	201399	116859
1266	201544	116692
1267	201686	116522
1268	201842	116361
1269	201988	116194
1270	202129	116025
1271	202278	115860
1272	202424	115694
1273	202565	115524
1274	202709	115356
1275	202869	115198
1276	203027	115038
1277	203166	114867
1278	203309	114699
1279	203459	114535
1280	203612	114372
1281	203753	114203
1282	203904	114039
1283	204062	113880
1284	204210	113715
1285	204354	113548
1286	204509	113386
1287	204656	113221
1288	204799	113053
1289	204945	112886
1290	205142	112748
1291	205302	112590
1292	205451	112426
1293	205608	112265
1294	205769	112107
1295	205914	111941
1296	206082	111787
1297	206236	111625
1298	206386	111461
1299	206536	111297
1300	206681	111130
1301	206833	110968
1302	206970	110797
1303	207121	110634
1304	207280	110475
1305	207434	110313
1306	207595	110156
1307	207742	109990
1308	207884	109822
1309	208028	109655
1310	208187	109497
1311	208353	109341
1312	208501	109177
1313	208650	109012
1314	208800	108849
1315	208951	108686
1316	209100	108522
1317	209256	108362
1318	209428	108209
