iter	Passed	Remaining
1538	518134	155204
1539	518469	154867
1540	518790	154526
1541	519118	154186
1542	519449	153848
1543	519784	153511
1544	520122	153175
1545	520442	152833
1546	520771	152494
1547	521099	152155
1548	521446	151821
1549	521807	151492
1550	522153	151158
1551	522503	150825
1552	522904	150507
1553	523298	150187
1554	523675	149862
1555	524050	149536
1556	524428	149211
1557	524790	148881
1558	525142	148549
1559	525480	148212
1560	525830	147879
1561	526185	147547
1562	526569	147223
1563	526932	146894
1564	527286	146561
1565	527641	146230
1566	527996	145898
1567	528369	145571
1568	528706	145234
1569	529046	144898
1570	529377	144559
1571	529727	144226
1572	530160	143915
1573	530523	143585
1574	530861	143248
1575	531201	142912
1576	531530	142572
1577	531864	142234
1578	532193	141895
1579	532532	141559
1580	532867	141221
1581	533198	140883
1582	533525	140543
1583	533857	140205
1584	534196	139868
1585	534522	139528
1586	534863	139192
1587	535216	138859
1588	535568	138526
1589	535903	138188
1590	536240	137851
1591	536587	137517
1592	536924	137180
1593	537250	136840
1594	537585	136502
1595	537924	136166
1596	538260	135828
1597	538595	135491
1598	538930	135153
1599	539262	134815
1600	539603	134479
1601	539965	134148
1602	540364	133826
1603	540735	133498
1604	541105	133169
1605	541456	132835
1606	541810	132502
1607	542165	132169
1608	542521	131837
1609	542867	131502
1610	543204	131164
1611	543541	130827
1612	543881	130490
1613	544218	130153
1614	544559	129817
1615	544881	129476
1616	545234	129143
1617	545573	128806
1618	545923	128472
1619	546263	128135
1620	546638	127807
1621	547064	127491
1622	547480	127172
1623	547868	126846
1624	548250	126519
1625	548608	126186
1626	548960	125852
1627	549320	125520
1628	549678	125187
1629	550036	124854
1630	550390	124521
1631	550747	124188
1632	551089	123851
1633	551434	123515
1634	551787	123181
1635	552135	122846
1636	552482	122511
1637	552826	122175
1638	553154	121835
1639	553497	121499
1640	553837	121162
1641	554171	120824
1642	554514	120487
1643	554845	120148
1644	555173	119809
1645	555502	119470
1646	555831	119130
1647	556170	118793
1648	556509	118456
1649	556841	118117
1650	557163	117777
1651	557472	117433
1652	557793	117092
1653	558123	116753
1654	558444	116412
1655	558768	116072
1656	559077	115729
